ROC_CODE,CIN,PRINCIPAL_BUSINESS_ACTIVITY,STATE,COMPANY_SUB_CATEGORY,AUTHORIZED_CAPITAL,COMPANY_NAME,REGISTERED_OFFICE_ADDRESS,PAIDUP_CAPITAL,COMPANY_CATEGORY,DATE_OF_INCORPORATION,COMPANY_CLASS,COMPANY_STATUS,DATA_QUALITY_SCORE,LAST_UPDATED,RECORD_ID,INTEGRATION_DATE,SOURCE
ROC-DELHI,U69084DL2007PTC466402,FINANCIAL SERVICE ACTIVITIES,Delhi,Non-govt company,27251456.0,EDUCATION TECHNOLOGIES SOLUTIONS OPC PRIVATE LIMITED,"A-101, Brigade Road, Adyar, Delhi - 527682",17580456.0,Company limited by shares,2007-09-25,Public,AMALGAMATED,1.0,2025-10-19 09:59:14.968419,91375ddfaa,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-DELHI,U65318DL2013PLC117178,MANUFACTURING (FOOD PRODUCTS),Delhi,Non-govt company,24768905.0,SOLUTIONS INDIA LIMITED,"E-505, Brigade Road, Borivali, Delhi - 472204",10829121.0,Company limited by guarantee,2013-02-12,Private,ACTIVE,1.0,2025-10-19 09:59:14.968419,45229eec62,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-DELHI,U20205DL2022PTC971726,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,Delhi,Non-govt company,5059816.0,MANUFACTURING IMPORTS LIMITED,"A-101, Park Street, Satellite, Delhi - 515216",12786162.0,Unlimited Company,2022-05-25,Private,DISSOLVED,1.0,2025-10-19 09:59:14.968419,2a740f3699,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-DELHI,L16661DL2021PTC551645,HUMAN HEALTH AND SOCIAL WORK,Delhi,Non-govt company,47419082.0,CONSTRUCTIONS PRIVATE LIMITED,"A-101, Park Street, Satellite, Delhi - 417331",9492509.0,Company limited by shares,2021-09-01,One Person Company,DISSOLVED,1.0,2025-10-19 09:59:14.968419,f778eec8c8,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-DELHI,L43734DL2022PTC604827,CONSTRUCTION,Delhi,Non-govt company,6252223.0,MANUFACTURING EXPORTS LIMITED,"A-101, Anna Salai, Satellite, Delhi - 503580",24299801.0,Company limited by shares,2022-07-16,Public,ACTIVE,1.0,2025-10-19 09:59:14.968419,2fc1dcc1d8,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-DELHI,U77444DL2014PTC964398,RETAIL TRADE,Delhi,Non-govt company,3882158.0,INDIA CORPORATIONS OPC PRIVATE LIMITED,"B-202, MG Road, Adyar, Delhi - 537674",16764242.0,Company limited by shares,2014-08-21,Public,ACTIVE,1.0,2025-10-19 09:59:14.968419,4859031459,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-DELHI,L38613DL2002OPC210990,EDUCATION,Delhi,Non-govt company,34270107.0,INVESTMENTS INDUSTRIES OPC PRIVATE LIMITED,"E-505, Brigade Road, Whitefield, Delhi - 526018",2595599.0,Company limited by guarantee,2002-07-04,Private,DISSOLVED,1.0,2025-10-19 09:59:14.968419,3f123cca32,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-DELHI,L82045DL2021PTC938300,HUMAN HEALTH AND SOCIAL WORK,Delhi,State Govt company,3110528.0,ENTERPRISES CAPITAL OPC PRIVATE LIMITED,"B-202, Anna Salai, Adyar, Delhi - 493572",8628955.0,Company limited by guarantee,2021-05-04,Private,STRIKE OFF,1.0,2025-10-19 09:59:14.968419,b32d8a0467,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-DELHI,L75572DL2023PTC881279,REAL ESTATE ACTIVITIES,Delhi,Non-govt company,33486989.0,SOLUTIONS OPC PRIVATE LIMITED,"D-404, Anna Salai, Adyar, Delhi - 496628",21365519.0,Unlimited Company,2023-01-12,One Person Company,DISSOLVED,1.0,2025-10-19 09:59:14.968419,2712e4358c,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-DELHI,L46925DL2005OPC925499,FINANCIAL SERVICE ACTIVITIES,Delhi,Non-govt company,26564083.0,SOLUTIONS EDUCATION PHARMA PRIVATE LIMITED,"D-404, Park Street, Whitefield, Delhi - 489657",710853.0,Company limited by guarantee,2005-08-02,Private,ACTIVE,1.0,2025-10-19 09:59:14.968419,487b65ee1e,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-DELHI,L73506DL2003OPC242534,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",Delhi,Non-govt company,11283951.0,MANUFACTURING OPC PRIVATE LIMITED,"E-505, Park Street, Whitefield, Delhi - 446127",3408213.0,Company limited by guarantee,2003-06-21,Public,AMALGAMATED,1.0,2025-10-19 09:59:14.968419,674ac72fb3,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-DELHI,U17919DL2014OPC494512,RETAIL TRADE,Delhi,State Govt company,6769826.0,HEALTHCARE SYSTEMS IMPORTS OPC PRIVATE LIMITED,"E-505, Brigade Road, Adyar, Delhi - 484963",21368433.0,Unlimited Company,2014-03-06,Public,UNDER LIQUIDATION,1.0,2025-10-19 09:59:14.968419,e7737eecd2,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-DELHI,U52082DL2017OPC356325,RETAIL TRADE,Delhi,State Govt company,6396901.0,TECH INVESTMENTS MANUFACTURING OPC PRIVATE LIMITED,"C-303, Link Road, Adyar, Delhi - 517609",21616418.0,Company limited by guarantee,2017-04-26,Public,DISSOLVED,1.0,2025-10-19 09:59:14.968419,2bbde9b860,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-DELHI,U14191DL2019PTC310281,EDUCATION,Delhi,Non-govt company,26696098.0,CORPORATIONS CHEMICALS OPC PRIVATE LIMITED,"C-303, MG Road, Satellite, Delhi - 463657",9479016.0,Company limited by shares,2019-05-30,Private,STRIKE OFF,1.0,2025-10-19 09:59:14.968419,36179ef8aa,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-DELHI,L69226DL2010OPC625460,CONSTRUCTION,Delhi,State Govt company,1315181.0,CONSTRUCTIONS PRIVATE LIMITED,"B-202, Park Street, Whitefield, Delhi - 488363",1487944.0,Company limited by guarantee,2010-05-18,Private,UNDER LIQUIDATION,1.0,2025-10-19 09:59:14.968419,64cc6f82fb,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-DELHI,L23796DL2001PLC292896,WHOLESALE TRADE,Delhi,Non-govt company,7679432.0,IMPORTS OPC PRIVATE LIMITED,"D-404, MG Road, Borivali, Delhi - 550700",21814885.0,Company limited by shares,2001-08-19,Private,AMALGAMATED,1.0,2025-10-19 09:59:14.968419,d38199710d,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-DELHI,U66543DL2015PTC414052,MANUFACTURING (CHEMICALS),Delhi,State Govt company,47628099.0,TECH LIMITED,"A-101, Park Street, Satellite, Delhi - 521653",2925750.0,Company limited by guarantee,2015-08-26,Private,DISSOLVED,1.0,2025-10-19 09:59:14.968419,a44e45764f,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-DELHI,U67132DL2014PTC696836,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,Delhi,State Govt company,14423959.0,VENTURES OPC PRIVATE LIMITED,"D-404, Anna Salai, Satellite, Delhi - 518178",22570239.0,Unlimited Company,2014-09-02,Private,ACTIVE,1.0,2025-10-19 09:59:14.968419,e505411349,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-DELHI,U26398DL2018OPC518821,CONSTRUCTION,Delhi,State Govt company,48827843.0,IMPORTS ENTERPRISES LIMITED,"B-202, Link Road, Satellite, Delhi - 475528",7602752.0,Company limited by guarantee,2018-08-15,Private,ACTIVE,1.0,2025-10-19 09:59:14.968419,9541e2b586,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-DELHI,U67514DL2017OPC139358,MANUFACTURING (FOOD PRODUCTS),Delhi,Non-govt company,40506404.0,FOODS LIMITED,"E-505, MG Road, Adyar, Delhi - 488467",21808207.0,Unlimited Company,2017-11-11,One Person Company,ACTIVE,1.0,2025-10-19 09:59:14.968419,d15257a6ad,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-DELHI,L91829DL2016OPC505912,COMPUTER PROGRAMMING,Delhi,Non-govt company,42335300.0,ENTERPRISES HEALTHCARE TECH PRIVATE LIMITED,"E-505, Link Road, Whitefield, Delhi - 550804",3791431.0,Company limited by shares,2016-08-30,Public,UNDER LIQUIDATION,1.0,2025-10-19 09:59:14.968419,ceb9c926d7,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-DELHI,L52272DL2017OPC203108,RETAIL TRADE,Delhi,State Govt company,1296541.0,GLOBAL OPC PRIVATE LIMITED,"A-101, Brigade Road, Whitefield, Delhi - 417702",10756419.0,Unlimited Company,2017-02-26,Private,DISSOLVED,1.0,2025-10-19 09:59:14.968419,c03bd12dba,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-DELHI,U85111DL2020PTC887682,CONSTRUCTION,Delhi,Non-govt company,34008736.0,TECH CONSULTANCY PRIVATE LIMITED,"A-101, Link Road, Borivali, Delhi - 509344",13924973.0,Company limited by shares,2020-03-07,One Person Company,DISSOLVED,1.0,2025-10-19 09:59:14.968419,0855d37c11,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-DELHI,L26948DL2001PTC561921,REAL ESTATE ACTIVITIES,Delhi,State Govt company,3675142.0,INTERNATIONAL PRIVATE LIMITED,"E-505, MG Road, Adyar, Delhi - 449886",10027604.0,Unlimited Company,2001-01-25,One Person Company,UNDER LIQUIDATION,1.0,2025-10-19 09:59:14.968419,5648fa44ed,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-DELHI,L14658DL2006PLC612468,ACCOMMODATION AND FOOD SERVICE,Delhi,State Govt company,20301929.0,EDUCATION SOLUTIONS PRIVATE LIMITED,"D-404, MG Road, Adyar, Delhi - 480837",14258804.0,Company limited by guarantee,2006-01-04,Private,STRIKE OFF,1.0,2025-10-19 09:59:14.968419,9317793dc5,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-DELHI,U70342DL2014PTC116305,ACCOMMODATION AND FOOD SERVICE,Delhi,Non-govt company,14188777.0,TRADING PRIVATE LIMITED,"A-101, MG Road, Adyar, Delhi - 461793",3455473.0,Company limited by guarantee,2014-10-27,One Person Company,UNDER LIQUIDATION,1.0,2025-10-19 09:59:14.968419,968e2cc8ed,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-DELHI,L29099DL2008PTC912874,COMPUTER PROGRAMMING,Delhi,Non-govt company,34742702.0,ENTERPRISES TRADING PRIVATE LIMITED,"B-202, Anna Salai, Borivali, Delhi - 449764",1379935.0,Company limited by guarantee,2008-01-30,Private,ACTIVE,1.0,2025-10-19 09:59:14.968419,ecfa3857ad,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-DELHI,U74266DL2014PLC444468,MANUFACTURING (FOOD PRODUCTS),Delhi,State Govt company,22957145.0,INNOVATIONS TRADING ENTERPRISES OPC PRIVATE LIMITED,"E-505, Anna Salai, Borivali, Delhi - 519579",5582321.0,Company limited by guarantee,2014-04-15,One Person Company,DISSOLVED,1.0,2025-10-19 09:59:14.968419,1a5c9f652f,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-DELHI,U55977DL2023OPC572416,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,Delhi,State Govt company,28851179.0,FINANCE SYSTEMS TRADING LIMITED,"A-101, Link Road, Andheri, Delhi - 423160",3421398.0,Company limited by guarantee,2023-11-10,Private,DISSOLVED,1.0,2025-10-19 09:59:14.968419,aab2dbc9fa,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-DELHI,U82753DL2016OPC750480,CONSTRUCTION,Delhi,State Govt company,7783481.0,MANUFACTURING PHARMA OPC PRIVATE LIMITED,"E-505, Anna Salai, Satellite, Delhi - 431731",15406362.0,Company limited by guarantee,2016-10-04,One Person Company,UNDER LIQUIDATION,1.0,2025-10-19 09:59:14.968419,fae3939858,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-DELHI,L77232DL2009PTC588468,EDUCATION,Delhi,State Govt company,6546549.0,IMPORTS INVESTMENTS PRIVATE LIMITED,"B-202, Park Street, Borivali, Delhi - 441553",4345064.0,Company limited by guarantee,2009-09-11,One Person Company,STRIKE OFF,1.0,2025-10-19 09:59:14.968419,07c62c6746,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-DELHI,L39960DL2018OPC644187,REAL ESTATE ACTIVITIES,Delhi,Non-govt company,6651285.0,TRADING REALTY FINANCE PRIVATE LIMITED,"D-404, Link Road, Adyar, Delhi - 557028",15053992.0,Company limited by guarantee,2018-09-08,Private,DISSOLVED,1.0,2025-10-19 09:59:14.968419,16001defd4,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-DELHI,U40583DL2004OPC207890,HUMAN HEALTH AND SOCIAL WORK,Delhi,State Govt company,1107756.0,SOLUTIONS FOODS LIMITED,"B-202, Park Street, Adyar, Delhi - 460405",1245335.0,Company limited by guarantee,2004-02-26,Public,AMALGAMATED,1.0,2025-10-19 09:59:14.968419,317de8abf3,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-DELHI,L67607DL2007PLC274063,FINANCIAL SERVICE ACTIVITIES,Delhi,Non-govt company,39257191.0,EDUCATION PHARMA PRIVATE LIMITED,"C-303, Link Road, Andheri, Delhi - 546232",8335359.0,Company limited by shares,2007-04-17,Public,UNDER LIQUIDATION,1.0,2025-10-19 09:59:14.968419,44b92b092c,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-DELHI,U64293DL2009OPC551217,FINANCIAL SERVICE ACTIVITIES,Delhi,State Govt company,19753834.0,TECH VENTURES TEXTILES LIMITED,"A-101, Anna Salai, Adyar, Delhi - 530220",3332173.0,Company limited by shares,2009-08-27,Public,DISSOLVED,1.0,2025-10-19 09:59:14.968419,c499065c67,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-DELHI,L79500DL2014OPC537232,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",Delhi,State Govt company,43271801.0,MANUFACTURING HEALTHCARE PRIVATE LIMITED,"B-202, MG Road, Satellite, Delhi - 525844",5148027.0,Unlimited Company,2014-01-16,One Person Company,UNDER LIQUIDATION,1.0,2025-10-19 09:59:14.968419,1cf9986295,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-DELHI,U27242DL2003PTC736790,MANUFACTURING (TEXTILES),Delhi,Non-govt company,35123681.0,IMPORTS GLOBAL PRIVATE LIMITED,"D-404, MG Road, Borivali, Delhi - 524241",8043240.0,Unlimited Company,2003-07-13,One Person Company,AMALGAMATED,1.0,2025-10-19 09:59:14.968419,278736bcbe,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-DELHI,L30392DL2013OPC811610,CONSTRUCTION,Delhi,Non-govt company,12729773.0,EXPORTS PRIVATE LIMITED,"A-101, Link Road, Satellite, Delhi - 558744",4717390.0,Unlimited Company,2013-01-23,One Person Company,DISSOLVED,1.0,2025-10-19 09:59:14.968419,b9b4ac7f07,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-DELHI,L20255DL2022PTC932883,MANUFACTURING (FOOD PRODUCTS),Delhi,State Govt company,5642950.0,INVESTMENTS PHARMA HEALTHCARE OPC PRIVATE LIMITED,"D-404, Link Road, Borivali, Delhi - 462694",22329871.0,Company limited by shares,2022-12-09,Public,STRIKE OFF,1.0,2025-10-19 09:59:14.968419,d4b1b77278,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-DELHI,L72291DL2017OPC989661,MANUFACTURING (FOOD PRODUCTS),Delhi,State Govt company,49846763.0,INDIA CAPITAL PRIVATE LIMITED,"B-202, Brigade Road, Adyar, Delhi - 519278",22587843.0,Unlimited Company,2017-08-05,One Person Company,STRIKE OFF,1.0,2025-10-19 09:59:14.968419,5550fff226,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-DELHI,U77191DL2007PLC933640,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,Delhi,Non-govt company,22826675.0,TECHNOLOGIES INVESTMENTS LIMITED,"A-101, Park Street, Satellite, Delhi - 460651",22898910.0,Company limited by guarantee,2007-02-12,Public,UNDER LIQUIDATION,1.0,2025-10-19 09:59:14.968419,1ef05a5c98,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-DELHI,U95670DL2011PLC550354,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",Delhi,State Govt company,8374984.0,TRADING REALTY INDUSTRIES OPC PRIVATE LIMITED,"C-303, Park Street, Adyar, Delhi - 552294",8316643.0,Company limited by shares,2011-04-09,One Person Company,ACTIVE,1.0,2025-10-19 09:59:14.968419,eab17ca16f,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-DELHI,L86014DL2012PTC246094,COMPUTER PROGRAMMING,Delhi,State Govt company,46327790.0,GLOBAL ENTERPRISES OPC PRIVATE LIMITED,"E-505, MG Road, Borivali, Delhi - 427887",7158054.0,Company limited by guarantee,2012-08-28,Private,STRIKE OFF,1.0,2025-10-19 09:59:14.968419,33ecb2fd95,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-DELHI,L67323DL2018OPC951932,MANUFACTURING (CHEMICALS),Delhi,Non-govt company,38403073.0,TECHNOLOGIES DEVELOPERS IMPORTS PRIVATE LIMITED,"D-404, Anna Salai, Whitefield, Delhi - 484172",11163182.0,Company limited by shares,2018-02-11,Public,DISSOLVED,1.0,2025-10-19 09:59:14.968419,be8970df17,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-DELHI,L51647DL2007PTC285228,MANUFACTURING (CHEMICALS),Delhi,Non-govt company,35625154.0,TRADING LIMITED,"E-505, MG Road, Satellite, Delhi - 401214",17541964.0,Company limited by shares,2007-05-15,Private,UNDER LIQUIDATION,1.0,2025-10-19 09:59:14.968419,ac5fc92733,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-DELHI,U18139DL2002OPC520477,EDUCATION,Delhi,Non-govt company,49829340.0,FOODS CONSTRUCTIONS OPC PRIVATE LIMITED,"E-505, Anna Salai, Andheri, Delhi - 425608",3240433.0,Company limited by guarantee,2002-09-27,Public,DISSOLVED,1.0,2025-10-19 09:59:14.968419,c0ab20d8aa,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-DELHI,L88128DL2011OPC935027,MANUFACTURING (CHEMICALS),Delhi,State Govt company,37560282.0,FINANCE INDUSTRIES ENTERPRISES OPC PRIVATE LIMITED,"E-505, Park Street, Whitefield, Delhi - 407278",19136081.0,Unlimited Company,2011-08-28,Private,STRIKE OFF,1.0,2025-10-19 09:59:14.968419,521f1412a3,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-DELHI,U33042DL2015PLC684625,FINANCIAL SERVICE ACTIVITIES,Delhi,State Govt company,21674200.0,VENTURES CONSULTANCY SYSTEMS OPC PRIVATE LIMITED,"B-202, MG Road, Satellite, Delhi - 431391",15804658.0,Company limited by guarantee,2015-03-23,Public,ACTIVE,1.0,2025-10-19 09:59:14.968419,c3c215bc16,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-DELHI,U88017DL2023PTC954776,MANUFACTURING (CHEMICALS),Delhi,Non-govt company,8557682.0,CONSULTANCY PRIVATE LIMITED,"B-202, MG Road, Adyar, Delhi - 552692",12655630.0,Unlimited Company,2023-09-20,Private,UNDER LIQUIDATION,1.0,2025-10-19 09:59:14.968419,14472cc7b8,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-DELHI,L45825DL2003PLC277947,HUMAN HEALTH AND SOCIAL WORK,Delhi,State Govt company,4528165.0,TECHNOLOGIES SYSTEMS LIMITED,"D-404, Link Road, Adyar, Delhi - 543860",13682279.0,Company limited by guarantee,2003-05-28,Private,STRIKE OFF,1.0,2025-10-19 09:59:14.968419,46f44c3ddd,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-DELHI,L80556DL2002PLC511749,WHOLESALE TRADE,Delhi,State Govt company,49706878.0,SYSTEMS SOLUTIONS OPC PRIVATE LIMITED,"C-303, Anna Salai, Whitefield, Delhi - 427276",7811321.0,Unlimited Company,2002-04-11,One Person Company,DISSOLVED,1.0,2025-10-19 09:59:14.968419,dbd358a6c4,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-DELHI,U66054DL2000PTC199143,MANUFACTURING (TEXTILES),Delhi,Non-govt company,36916202.0,TECH EXPORTS PRIVATE LIMITED,"E-505, Anna Salai, Whitefield, Delhi - 504825",3758918.0,Company limited by guarantee,2000-09-18,One Person Company,STRIKE OFF,1.0,2025-10-19 09:59:14.968419,70927b0b7e,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-DELHI,L94116DL2017PTC442321,RETAIL TRADE,Delhi,State Govt company,4099220.0,SYSTEMS EXPORTS PRIVATE LIMITED,"B-202, Park Street, Satellite, Delhi - 481657",11556070.0,Company limited by shares,2017-09-13,One Person Company,DISSOLVED,1.0,2025-10-19 09:59:14.968419,14b58b3422,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-DELHI,L95481DL2005OPC102043,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",Delhi,State Govt company,30019593.0,VENTURES HEALTHCARE PHARMA LIMITED,"E-505, Park Street, Whitefield, Delhi - 533860",12340698.0,Company limited by shares,2005-06-24,One Person Company,DISSOLVED,1.0,2025-10-19 09:59:14.968419,519d81f63d,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-DELHI,U88272DL2004OPC835175,MANUFACTURING (FOOD PRODUCTS),Delhi,State Govt company,38219643.0,EXPORTS MANUFACTURING PRIVATE LIMITED,"A-101, Park Street, Andheri, Delhi - 482340",8072431.0,Company limited by shares,2004-10-07,One Person Company,AMALGAMATED,1.0,2025-10-19 09:59:14.968419,c6bdebab23,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-DELHI,L56827DL2004OPC455387,REAL ESTATE ACTIVITIES,Delhi,State Govt company,18162295.0,TECHNOLOGIES TRADING LIMITED,"E-505, MG Road, Adyar, Delhi - 521732",6821680.0,Unlimited Company,2004-09-06,Private,AMALGAMATED,1.0,2025-10-19 09:59:14.968419,8e129ffa65,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-DELHI,U86411DL2001OPC365195,ACCOMMODATION AND FOOD SERVICE,Delhi,State Govt company,22659144.0,TEXTILES CONSULTANCY MANUFACTURING LIMITED,"C-303, Brigade Road, Borivali, Delhi - 495956",22630813.0,Company limited by guarantee,2001-07-03,One Person Company,AMALGAMATED,1.0,2025-10-19 09:59:14.968419,b2456b3872,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-DELHI,L62679DL2018OPC695976,RETAIL TRADE,Delhi,Non-govt company,41007540.0,TECH LIMITED,"C-303, Park Street, Adyar, Delhi - 490107",11637059.0,Company limited by shares,2018-07-30,One Person Company,UNDER LIQUIDATION,1.0,2025-10-19 09:59:14.968419,45bb230cff,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-DELHI,U43236DL2002PLC449904,FINANCIAL SERVICE ACTIVITIES,Delhi,State Govt company,24622932.0,DEVELOPERS TEXTILES INVESTMENTS LIMITED,"D-404, Park Street, Adyar, Delhi - 462357",10889910.0,Company limited by shares,2002-12-04,Public,DISSOLVED,1.0,2025-10-19 09:59:14.968419,f71cf64b08,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-DELHI,L22690DL2006PTC839059,WHOLESALE TRADE,Delhi,Non-govt company,10407408.0,EDUCATION CORPORATIONS OPC PRIVATE LIMITED,"E-505, MG Road, Borivali, Delhi - 438598",21827501.0,Unlimited Company,2006-07-31,Public,UNDER LIQUIDATION,1.0,2025-10-19 09:59:14.968419,ee6ca69d4a,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-DELHI,U27455DL2018PLC256898,EDUCATION,Delhi,Non-govt company,37636271.0,IMPORTS FOODS LIMITED,"E-505, Park Street, Whitefield, Delhi - 412097",21881788.0,Company limited by guarantee,2018-04-02,One Person Company,ACTIVE,1.0,2025-10-19 09:59:14.968419,93624c730a,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-DELHI,U78228DL2022OPC515003,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,Delhi,Non-govt company,42259523.0,TEXTILES PRIVATE LIMITED,"A-101, Anna Salai, Adyar, Delhi - 508842",18775853.0,Company limited by guarantee,2022-12-22,Private,DISSOLVED,1.0,2025-10-19 09:59:14.968419,2a8043704b,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-DELHI,U33877DL2007PLC804933,FINANCIAL SERVICE ACTIVITIES,Delhi,Non-govt company,44627092.0,SYSTEMS LIMITED,"E-505, Anna Salai, Adyar, Delhi - 441059",16002127.0,Company limited by guarantee,2007-09-29,Public,DISSOLVED,1.0,2025-10-19 09:59:14.968419,3ca598d7f3,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-DELHI,U62225DL2010OPC982118,RETAIL TRADE,Delhi,State Govt company,27715837.0,TECHNOLOGIES CAPITAL LIMITED,"A-101, Park Street, Adyar, Delhi - 438940",3764484.0,Unlimited Company,2010-06-10,Private,DISSOLVED,1.0,2025-10-19 09:59:14.968419,0ab7f594f8,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-DELHI,L89334DL2003PTC976363,FINANCIAL SERVICE ACTIVITIES,Delhi,State Govt company,44709069.0,TECHNOLOGIES VENTURES OPC PRIVATE LIMITED,"D-404, Anna Salai, Adyar, Delhi - 430497",6939000.0,Unlimited Company,2003-01-12,One Person Company,UNDER LIQUIDATION,1.0,2025-10-19 09:59:14.968419,0398f72a22,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-DELHI,U44847DL2008OPC650130,HUMAN HEALTH AND SOCIAL WORK,Delhi,Non-govt company,40644884.0,CAPITAL SERVICES LIMITED,"A-101, Park Street, Satellite, Delhi - 555707",1372045.0,Company limited by shares,2008-01-04,Public,STRIKE OFF,1.0,2025-10-19 09:59:14.968419,470981360c,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-DELHI,L36102DL2015PTC738696,RETAIL TRADE,Delhi,Non-govt company,24553563.0,FOODS CHEMICALS EXPORTS PRIVATE LIMITED,"E-505, Anna Salai, Whitefield, Delhi - 456450",23601442.0,Company limited by guarantee,2015-01-09,One Person Company,ACTIVE,1.0,2025-10-19 09:59:14.968419,2953a8381c,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-DELHI,U26944DL2008PTC596919,MANUFACTURING (CHEMICALS),Delhi,State Govt company,19455968.0,CAPITAL TRADING CORPORATIONS PRIVATE LIMITED,"A-101, MG Road, Adyar, Delhi - 437065",3765366.0,Unlimited Company,2008-06-13,Public,STRIKE OFF,1.0,2025-10-19 09:59:14.968419,8ab97f95a5,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-DELHI,L12198DL2024PTC936533,CONSTRUCTION,Delhi,Non-govt company,28953666.0,EXPORTS LIMITED,"B-202, Anna Salai, Satellite, Delhi - 518103",15234073.0,Unlimited Company,2024-02-12,Public,UNDER LIQUIDATION,1.0,2025-10-19 09:59:14.968419,6d794aff1a,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-DELHI,U91867DL2013PLC140997,CONSTRUCTION,Delhi,State Govt company,16733409.0,CONSTRUCTIONS HEALTHCARE CORPORATIONS LIMITED,"E-505, Link Road, Adyar, Delhi - 509918",19172371.0,Company limited by shares,2013-02-13,Private,STRIKE OFF,1.0,2025-10-19 09:59:14.968419,fa9778feac,2025-10-19 09:59:15.005901,MCA_MASTER
